polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,asignacion_metodo,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-Z37,Z37,Almagro,HITO-DIR-006,Pin Pun,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 3954,-34.603323,-58.42031,Almagro,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2025),https://www.cronista.com/clase/gourmet/la-pizzeria-historica-que-es-la-mas-antigua-de-caba-y-fue-elegida-como-la-mejor-de-la-ciudad-en-varias-oportunidades/,media,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,51,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,60.799,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z39,Z39,Parque Avellaneda,HITO-H199,Yiyo el Zeneize,bodegón,Referente documentado,HEXAGON,Patrimonio historico y cultural inmaterial (Ley CABA 6.533) — la declaratoria recae sobre la carta gastronómica,Av. Eva Peron 4402,-34.653726,-58.474119,Parque Avellaneda,Comuna 9,SIN_VERIFICAR,,Patrimonio historico y cultural inmaterial (Ley CABA 6.533) — la declaratoria recae sobre la carta gastronómica,GCBA / Gobierno Nacional / Boletin Oficial,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,37,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,515.01,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z40,Z40,Nueva Pompeya y Parque Patricios,HITO-H046,El Buzón,Bar Notable,Bar Notable,CIRCLE,,Esquiu 1393,-34.65116,-58.423403,Nueva Pompeya,Comuna 4,OPERATIVO,2025-08-10,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,255.65,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z40,Z40,Nueva Pompeya y Parque Patricios,HITO-PAT-001,Pena Los Amigos / Bar El Chino,patrimonio,Patrimonio normativo,X,Sitio de Interes Cultural,Beazley 3566,-34.65314,-58.409913,Nueva Pompeya,Comuna 4,SIN_VERIFICAR,2026-08-07,Sitio de Interes Cultural,https://buenosaires.gob.ar/areas/cultura/cpphc/sitios/detalle.php?id=41,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,51,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,423.861,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-039,Evelia,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Campos Salles 1712,-34.548355,-58.458392,Nuñez,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/evelia,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,398.281,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-024,Garabato Bistro,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,O'Higgins 3424,-34.548501,-58.463572,Nuñez,Comuna 13,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/garabato-bistro,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,426.696,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-H041,La Escuela,Bar Notable,Bar Notable,CIRCLE,,Manuela Pedraza 2803,-34.553649,-58.469955,Nuñez,Comuna 13,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,274.685,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-H157,Ness,Latin America’s 50 Best,Ranking internacional,PLUS,Latin America's 50 Best 2025 (51-100),Grecia 3691,-34.545719,-58.463724,Nuñez,Comuna 13,SIN_VERIFICAR,,Latin America's 50 Best 2025 (51-100),The World's 50 Best (sitio oficial),alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,51,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,539.145,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-040,Ness,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Grecia 3691,-34.545719,-58.463724,Nuñez,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/ness,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,539.145,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-033,Piedra Pasillo Al Fondo,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Campos Salles 2145,-34.550759,-58.463338,Nuñez,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/piedra-pasillo-al-fondo,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,482.079,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z44,Z44,Villa Ortuzar,HITO-DIR-009,La Mezzetta,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Alvarez Thomas 1321,-34.578231,-58.460815,Villa Ortuzar,Comuna 15,SIN_VERIFICAR,,APYCE + GCBA (2025),https://www.cronista.com/clase/gourmet/la-historica-pizzeria-portena-que-abrio-hace-mas-de-80-anos-solo-tiene-4-variedades-y-su-estrella-es-la-fugazzeta-rellena/,media,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,86,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,27.242,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H002,Barbaro,Bar Notable,Bar Notable,CIRCLE,,Tres Sargentos 415,-34.597887,-58.373198,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,73.507,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-MIC-048,Chuchú,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Avenida del Libertador 405,-34.589982,-58.379361,Retiro,Comuna 1,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/chuchu,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,242.082,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H043,Confiteria Saint Moritz,Bar Notable,Bar Notable,CIRCLE,,Esmeralda 894,-34.597786,-58.3784,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,101.31,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-DIR-004,El Cuartito,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Talcahuano 937,-34.597845,-58.385527,Retiro,Comuna 1,SIN_VERIFICAR,,APYCE + GCBA (2025),https://elcuartito.com.ar/,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,135.485,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-MIC-044,Elena,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Posadas 1086/88,-34.590154,-58.382258,Retiro,Comuna 1,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/elena,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,286.757,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H058,FLORIDA GARDEN,Bar Notable,Bar Notable,CIRCLE,,Florida 899,-34.597613,-58.375352,Retiro,Comuna 1,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,78.204,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H164,Floreria Atlantico,Latin America’s 50 Best,Ranking internacional,PLUS,The World's 50 Best Bars 2025 (51-100),Arroyo 872,-34.591421,-58.37973,Retiro,Comuna 1,OPERATIVO,2024-12-20,The World's 50 Best Bars 2025 (51-100),The World's 50 Best (sitio oficial),alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,51,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,106.402,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H089,Josephina's Cafe,Bar Notable,Bar Notable,CIRCLE,,Guido 1532,-34.592512,-58.38697,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,62.177,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H082,PLAZA BAR,Bar Notable,Bar Notable,CIRCLE,,Florida 1005,-34.595775,-58.375112,Retiro,Comuna 1,CERRADO,reapertura anunciada 2028,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,177.476,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-MIC-050,Presencia,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Montevideo 1789,-34.590008,-58.386103,Retiro,Comuna 1,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/presencia,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,3.75,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-ICO-015,Tancat,Restaurante Icónico,Restaurante icónico,SQUARE,,PARAGUAY 645,-34.597508,-58.376145,Retiro,Comuna 1,OPERATIVO,2026-08-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/tancat,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,49,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,125.56,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H074,36 BILLARES,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 1265,-34.60917,-58.384301,Monserrat,Comuna 1,OPERATIVO,2026-07-04,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,50.285,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H015,BAR SEDDON,Bar Notable,Bar Notable,CIRCLE,,Defensa 695,-34.615917,-58.371763,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,774.198,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H094,Bar Iberia,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 1196,-34.609258,-58.383303,Monserrat,Comuna 1,OPERATIVO,2024-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,55.033,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H020,Cabildo de Buenos Aires,Bar Notable,Bar Notable,CIRCLE,,Peru 86,-34.609028,-58.374846,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,17.64,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H035,Café Tortoni,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 825,-34.608824,-58.37813,Monserrat,Comuna 1,OPERATIVO,2026-05-26,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,65.75,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-DIR-027,Centro Asturiano de Buenos Aires,institución/comunidad gastronómica,Referente documentado,HEXAGON,casa regional con comedor en funciones,Solis 475,-34.614553,-58.39043,Monserrat,Comuna 1,SIN_VERIFICAR,,casa regional con comedor en funciones,hitos_nuevos_monserrat.csv,media,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,732.025,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-DIR-028,Centro Laurak Bat (Restaurante Haritz),institución/comunidad gastronómica,Referente documentado,HEXAGON,casa regional con comedor en funciones,Av. Belgrano 1144,-34.613261,-58.382472,Monserrat,Comuna 1,SIN_VERIFICAR,,casa regional con comedor en funciones,hitos_nuevos_monserrat.csv,media,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,393.255,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H008,EL COLONIAL,Bar Notable,Bar Notable,CIRCLE,,Av. Belgrano 599,-34.612552,-58.374516,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,374.546,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-ICO-002,El Imparcial,Restaurante Icónico,Restaurante icónico,SQUARE,,"YRIGOYEN, HIPOLITO 1201",-34.609741,-58.383634,Monserrat,Comuna 1,SIN_VERIFICAR,2026-07-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-imparcial,alta,referente documentado; asignación geometria+documento,NO,PROPUESTA_NO_INSTITUCIONAL,59,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,SI,3.744,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H053,El Querandi,Bar Notable,Bar Notable,CIRCLE,,Peru 302,-34.611647,-58.374749,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,272.639,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-ICO-005,El Tropezón,Restaurante Icónico,Restaurante icónico,SQUARE,,CALLAO AV. 248,-34.606226,-58.392259,Balvanera,Comuna 3,SIN_VERIFICAR,,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-tropezon,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,49,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,730.9,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-DIR-026,Gran Café Gardel,cafetería histórica,Referente documentado,HEXAGON,trayectoria documentada sin registro oficial,ochava Av. Entre Ríos e Independencia,-34.618158,-58.3917,Balvanera,Comuna 3,OPERATIVO,2025-01-05,trayectoria documentada sin registro oficial,hitos_nuevos_monserrat.csv,media,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,35,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,1116.258,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H070,LA PUERTO RICO,Bar Notable,Bar Notable,CIRCLE,,Alsina 420,-34.610196,-58.372381,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,160.271,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H060,La Academia,Bar Notable,Bar Notable,CIRCLE,,Montevideo 341,-34.60492,-58.389323,San Nicolas,Comuna 1,OPERATIVO,2025-06-19,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md,SI,Fuera de la geometría; asociación documental explícita.,DOCUMENTO,SI,NO,584.547,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H073,London City,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 599,-34.608508,-58.37474,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md,SI,,GEOMETRIA+DOCUMENTO,NO,NO,54.375,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z50,Z50,Barracas · Av. Montes de Oca,HITO-H052,El Progreso,Bar Notable,Bar Notable,CIRCLE,,Av. Montes de Oca 1700,-34.646536,-58.372916,Barracas,Comuna 4,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,SI,8.46,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z50,Z50,Barracas · Av. Montes de Oca,HITO-DIR-014,Los Campeones,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Montes de Oca 856,-34.638058,-58.374593,Barracas,Comuna 4,SIN_VERIFICAR,2026-05-29,APYCE + GCBA (2026),https://turismo.buenosaires.gob.ar/es/gastronomico/los-campeones,alta,referente documentado; asignación geometria,SI,PROPUESTA_NO_INSTITUCIONAL,43,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,NO,100.2,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z51,Z51,"Barracas · Iriarte, California y Vieytes",HITO-H076,Los Laureles,Bar Notable,Bar Notable,CIRCLE,,Av. Iriarte 2290,-34.64945,-58.37943,Barracas,Comuna 4,REABIERTO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,SI,PROPUESTA_NO_INSTITUCIONAL,70,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,SI,15.624,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z52,Z52,La Boca · Almirante Brown y Necochea,HITO-DIR-010,Banchero,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Suarez 396,-34.635258,-58.358632,Boca,Comuna 4,SIN_VERIFICAR,,APYCE + GCBA (2025),https://turismo.buenosaires.gob.ar/es/gastronomico/banchero,alta,referente documentado; asignación geometria,SI,PROPUESTA_NO_INSTITUCIONAL,43,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,SI,24.57,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z52,Z52,La Boca · Almirante Brown y Necochea,HITO-H031,Café Roma,Bar Notable,Bar Notable,CIRCLE,,Olavarria 409,-34.636242,-58.358759,Boca,Comuna 4,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,SI,PROPUESTA_NO_INSTITUCIONAL,45,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,NO,97.297,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z52,Z52,La Boca · Almirante Brown y Necochea,HITO-H062,La Buena Medida,Bar Notable,Bar Notable,CIRCLE,,Suarez 101,-34.633746,-58.355061,Boca,Comuna 4,CERRADO,2025-10,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,NO,PROPUESTA_NO_INSTITUCIONAL,45,NO,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,SI,14.145,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z53,Z53,La Boca · Caminito y Vuelta de Rocha,HITO-H069,LA PERLA,Bar Notable,Bar Notable,CIRCLE,,Av. Don Pedro de Mendoza 1899,-34.639338,-58.361731,Boca,Comuna 4,OPERATIVO,2026-05-20,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria,SI,PROPUESTA_NO_INSTITUCIONAL,70,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,SI,27.758,DENTRO,referente dentro del polo,0 / 50 / 250
SYS-CHACAGIALES,R09+R19+Z43,Chacagiales,HITO-MIC-013,ANAFE,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Virrey Avilés 3216,-34.573892,-58.458955,Colegiales,Comuna 13,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/anafe,alta,referente documentado; asignación geometria,NO,PROPUESTA_NO_INSTITUCIONAL,33,SI,ver REGLA_ICONOS_PRINCIPALES.md,NO,,GEOMETRIA,NO,NO,226.596,DENTRO,referente dentro del polo,0 / 50 / 250
